2, 46, 45, 1, L
2, 46, 45, 0, 16
1, 45, 46, 3, R
1, 45, 46, 0, 15
1, 45, 47, 0, R
1, 45, 47, 1, 49
2, 47, 37, 2, L
2, 47, 37, 1, 20
2, 47, 37, 1, L
2, 47, 37, 0, 48
1, 17, 47, 3, L
1, 17, 47, 2, 5
1, 17, 42, 2, L
1, 17, 42, 1, 23
1, 32, 42, 1, L
1, 32, 42, 0, 24
4, 32, 46, 2, R
4, 32, 46, 3, 29
4, 24, 46, 3, R
4, 24, 46, 0, 7
1, 24, 46, 2, R
1, 24, 46, 3, 25
1, 16, 46, 3, R
1, 16, 46, 0, 18
1, 16, 46, 0, L
1, 16, 46, 3, 40
1, 16, 46, 3, R
1, 16, 46, 0, 12
1, 16, 46, 0, L
1, 16, 46, 3, 21
1, 16, 46, 3, L
1, 16, 46, 2, 22
1, 16, 46, 2, L
1, 16, 46, 1, 50
1, 32, 46, 1, L
1, 32, 46, 0, 26
4, 32, 46, 2, L
4, 32, 46, 1, 8
4, 40, 46, 1, R
4, 40, 46, 2, 11
4, 40, 42, 2, L
4, 40, 42, 1, 40
4, 42, 42, 1, L
4, 42, 42, 0, 14
4, 42, 47, 0, R
4, 42, 47, 1, 2
4, 44, 47, 1, L
4, 44, 47, 0, 42
4, 44, 47, 0, L
4, 44, 47, 3, 16
4, 39, 47, 3, L
4, 39, 47, 2, 4
4, 39, 43, 2, L
4, 39, 43, 1, 7
4, 46, 43, 1, L
4, 46, 43, 0, 47
4, 46, 46, 0, L
4, 46, 46, 3, 21
4, 25, 46, 3, L
4, 25, 46, 2, 42
4, 25, 43, 2, L
4, 25, 43, 1, 16
4, 35, 43, 1, R
4, 35, 43, 2, 25
4, 35, 38, 2, L
4, 35, 38, 1, 12
4, 44, 38, 1, R
4, 44, 38, 2, 7
4, 44, 38, 2, R
4, 44, 38, 3, 22
4, 22, 38, 3, R
4, 22, 38, 0, 14
1, 22, 49, 2, L
1, 22, 49, 1, 18
1, 24, 49, 1, L
1, 24, 49, 0, 29
4, 24, 38, 2, R
4, 24, 38, 3, 20
4, 18, 38, 3, R
4, 18, 38, 0, 20
4, 18, 48, 0, L
4, 18, 48, 3, 39
4, 17, 48, 3, R
4, 17, 48, 0, 43
1, 17, 40, 2, L
1, 17, 40, 1, 30
1, 25, 40, 1, L
1, 25, 40, 0, 11
1, 25, 48, 0, R
1, 25, 48, 1, 26
1, 44, 48, 1, L
1, 44, 48, 0, 44
4, 44, 49, 2, R
4, 44, 49, 3, 38
4, 37, 49, 3, R
4, 37, 49, 0, 42
1, 37, 8, 2, R
1, 37, 8, 3, 7
1, 31, 8, 3, R
1, 31, 8, 0, 1
1, 31, 9, 0, L
1, 31, 9, 3, 36
1, 27, 9, 3, L
1, 27, 9, 2, 3
1, 27, 6, 2, L
1, 27, 6, 1, 31
1, 40, 6, 1, R
1, 40, 6, 2, 20
0, 40, 43, 2, R
0, 40, 43, 3, 3
0, 37, 43, 3, R
0, 37, 43, 0, 44
0, 37, 47, 0, L
0, 37, 47, 3, 39
0, 19, 47, 3, R
0, 19, 47, 0, 42
1, 19, 14, 0, R
1, 19, 14, 1, 3
1, 22, 14, 1, R
1, 22, 14, 2, 22
0, 22, 42, 2, L
0, 22, 42, 1, 40
0, 24, 42, 1, L
0, 24, 42, 0, 3
0, 24, 45, 0, R
0, 24, 45, 1, 38
0, 38, 45, 1, R
0, 38, 45, 2, 28
0, 38, 42, 2, L
0, 38, 42, 1, 47
0, 39, 42, 1, R
0, 39, 42, 2, 37
0, 39, 31, 2, R
0, 39, 31, 3, 45
0, 17, 31, 3, L
0, 17, 31, 2, 15
0, 17, 17, 2, R
0, 17, 17, 3, 5
0, 12, 17, 3, R
0, 12, 17, 0, 18
0, 12, 27, 0, R
0, 12, 27, 1, 21
0, 13, 27, 1, R
0, 13, 27, 2, 9
0, 13, 18, 2, L
0, 13, 18, 1, 36
0, 19, 18, 1, R
0, 19, 18, 2, 37
0, 19, 11, 2, R
0, 19, 11, 3, 34
0, 11, 11, 3, L
0, 11, 11, 2, 35
0, 11, 9, 2, R
0, 11, 9, 3, 20
5, 9, 2, 0, R
5, 9, 2, 1, 47
5, 27, 2, 1, R
5, 27, 2, 2, 49
0, 2, 27, 1, L
0, 2, 27, 0, 30
0, 2, 27, 0, R
0, 2, 27, 1, 32
0, 2, 27, 1, R
0, 2, 27, 2, 12
0, 2, 19, 2, R
0, 2, 19, 3, 24
0, 1, 19, 3, R
0, 1, 19, 0, 6
0, 1, 23, 0, L
0, 1, 23, 3, 35
5, 23, 27, 0, L
5, 23, 27, 3, 17
5, 6, 27, 3, L
5, 6, 27, 2, 39
5, 6, 18, 2, R
5, 6, 18, 3, 45
3, 11, 18, 3, R
3, 11, 18, 0, 10
3, 11, 23, 0, R
3, 11, 23, 1, 8
3, 19, 23, 1, R
3, 19, 23, 2, 11
3, 19, 14, 2, R
3, 19, 14, 3, 12
3, 16, 14, 3, L
3, 16, 14, 2, 16
3, 16, 14, 2, L
3, 16, 14, 1, 41
5, 3, 14, 1, R
5, 3, 14, 2, 18
5, 3, 10, 2, L
5, 3, 10, 1, 29
5, 7, 10, 1, L
5, 7, 10, 0, 40
5, 7, 12, 0, R
5, 7, 12, 1, 26
5, 10, 12, 1, L
5, 10, 12, 0, 21
5, 10, 14, 0, R
5, 10, 14, 1, 39
5, 40, 14, 1, L
5, 40, 14, 0, 35
5, 40, 20, 0, R
5, 40, 20, 1, 38
5, 42, 20, 1, R
5, 42, 20, 2, 30
5, 42, 11, 2, L
5, 42, 11, 1, 25
5, 42, 11, 1, R
5, 42, 11, 2, 6
5, 42, 11, 2, R
5, 42, 11, 3, 21
5, 38, 11, 3, L
5, 38, 11, 2, 7
5, 38, 4, 2, R
5, 38, 4, 3, 33
5, 31, 4, 3, R
5, 31, 4, 0, 49
5, 31, 6, 0, R
5, 31, 6, 1, 18
5, 44, 6, 1, R
5, 44, 6, 2, 8
5, 44, 2, 2, R
5, 44, 2, 3, 25
5, 32, 2, 3, R
5, 32, 2, 0, 42
5, 32, 23, 0, R
5, 32, 23, 1, 30
5, 33, 23, 1, R
5, 33, 23, 2, 28
5, 33, 13, 2, R
5, 33, 13, 3, 24
5, 14, 13, 3, R
5, 14, 13, 0, 11
5, 14, 24, 0, L
5, 14, 24, 3, 15
5, 10, 24, 3, R
5, 10, 24, 0, 33
5, 10, 40, 0, L
5, 10, 40, 3, 30
3, 47, 40, 3, L
3, 47, 40, 2, 14
3, 47, 36, 2, L
3, 47, 36, 1, 3
5, 0, 36, 1, R
5, 0, 36, 2, 24
5, 0, 36, 2, L
5, 0, 36, 1, 18
5, 1, 36, 1, R
5, 1, 36, 2, 3
5, 1, 33, 2, R
5, 1, 33, 3, 36
3, 44, 33, 3, L
3, 44, 33, 2, 4
3, 44, 29, 2, R
3, 44, 29, 3, 39
3, 44, 29, 3, R
3, 44, 29, 0, 14
3, 44, 43, 0, L
3, 44, 43, 3, 34
3, 43, 43, 3, R
3, 43, 43, 0, 12
4, 43, 5, 0, L
4, 43, 5, 3, 26
4, 41, 5, 3, R
4, 41, 5, 0, 14
4, 41, 19, 0, L
4, 41, 19, 3, 38
4, 37, 19, 3, R
4, 37, 19, 0, 9
4, 37, 28, 0, R
4, 37, 28, 1, 3
4, 40, 28, 1, R
4, 40, 28, 2, 25
4, 40, 25, 2, R
4, 40, 25, 3, 29
4, 36, 25, 3, L
4, 36, 25, 2, 13
4, 36, 20, 2, L
4, 36, 20, 1, 41
4, 41, 20, 1, L
4, 41, 20, 0, 26
4, 41, 21, 0, L
4, 41, 21, 3, 14
4, 39, 21, 3, R
4, 39, 21, 0, 44
4, 39, 21, 0, L
4, 39, 21, 3, 16
4, 39, 21, 3, L
4, 39, 21, 2, 41
4, 39, 14, 2, R
4, 39, 14, 3, 34
4, 37, 14, 3, R
4, 37, 14, 0, 16
4, 37, 30, 0, L
4, 37, 30, 3, 37
4, 13, 30, 3, R
4, 13, 30, 0, 4
4, 13, 34, 0, L
4, 13, 34, 3, 34
4, 13, 34, 3, L
4, 13, 34, 2, 1
4, 13, 33, 2, L
4, 13, 33, 1, 4
4, 17, 33, 1, R
4, 17, 33, 2, 31
4, 17, 27, 2, R
4, 17, 27, 3, 46
2, 29, 27, 3, L
2, 29, 27, 2, 29
2, 29, 24, 2, R
2, 29, 24, 3, 4
2, 29, 24, 3, L
2, 29, 24, 2, 31
2, 29, 24, 2, R
2, 29, 24, 3, 3
2, 29, 24, 3, R
2, 29, 24, 0, 50
2, 29, 27, 0, L
2, 29, 27, 3, 50
2, 29, 27, 3, L
2, 29, 27, 2, 11
2, 29, 24, 2, L
2, 29, 24, 1, 37
2, 32, 24, 1, R
2, 32, 24, 2, 34
2, 32, 22, 2, R
2, 32, 22, 3, 17
2, 29, 22, 3, R
2, 29, 22, 0, 48
2, 29, 22, 0, R
2, 29, 22, 1, 40
2, 41, 22, 1, L
2, 41, 22, 0, 47
2, 41, 30, 0, L
2, 41, 30, 3, 4
2, 38, 30, 3, L
2, 38, 30, 2, 29
2, 38, 13, 2, R
2, 38, 13, 3, 6
2, 32, 13, 3, L
2, 32, 13, 2, 11
2, 32, 13, 2, L
2, 32, 13, 1, 1
2, 33, 13, 1, L
2, 33, 13, 0, 29
2, 33, 17, 0, R
2, 33, 17, 1, 27
2, 34, 17, 1, R
2, 34, 17, 2, 34
2, 34, 11, 2, R
2, 34, 11, 3, 42
2, 33, 11, 3, R
2, 33, 11, 0, 48
2, 33, 17, 0, L
2, 33, 17, 3, 9
2, 24, 17, 3, L
2, 24, 17, 2, 5
2, 24, 12, 2, L
2, 24, 12, 1, 37
2, 31, 12, 1, R
2, 31, 12, 2, 28
2, 31, 12, 2, R
2, 31, 12, 3, 13
2, 22, 12, 3, R
2, 22, 12, 0, 30
2, 22, 38, 0, L
2, 22, 38, 3, 29
2, 7, 38, 3, L
2, 7, 38, 2, 26
2, 7, 36, 2, R
2, 7, 36, 3, 40
2, 7, 36, 3, L
2, 7, 36, 2, 6
2, 7, 36, 2, R
2, 7, 36, 3, 6
2, 7, 36, 3, L
2, 7, 36, 2, 39
2, 7, 36, 2, L
2, 7, 36, 1, 20
2, 27, 36, 1, R
2, 27, 36, 2, 2
2, 27, 34, 2, R
2, 27, 34, 3, 46
2, 26, 34, 3, L
2, 26, 34, 2, 37
2, 26, 20, 2, L
2, 26, 20, 1, 24
2, 49, 20, 1, R
2, 49, 20, 2, 15
2, 49, 16, 2, L
2, 49, 16, 1, 3
4, 2, 16, 1, L
4, 2, 16, 0, 32
4, 2, 30, 0, L
4, 2, 30, 3, 47
4, 1, 30, 3, R
4, 1, 30, 0, 47
4, 1, 30, 0, R
4, 1, 30, 1, 49
4, 6, 30, 1, L
4, 6, 30, 0, 6
4, 6, 36, 0, L
4, 6, 36, 3, 34
2, 48, 36, 3, L
2, 48, 36, 2, 8
2, 48, 30, 2, R
2, 48, 30, 3, 32
2, 43, 30, 3, L
2, 43, 30, 2, 44
2, 43, 30, 2, L
2, 43, 30, 1, 22
2, 49, 30, 1, L
2, 49, 30, 0, 39
2, 49, 49, 0, L
2, 49, 49, 3, 48
2, 38, 49, 3, R
2, 38, 49, 0, 40
1, 44, 38, 3, L
1, 44, 38, 2, 36
1, 44, 27, 2, L
1, 44, 27, 1, 35
2, 27, 49, 2, R
2, 27, 49, 3, 29
2, 27, 49, 3, R
2, 27, 49, 0, 9
1, 41, 27, 3, L
1, 41, 27, 2, 16
1, 41, 11, 2, R
1, 41, 11, 3, 11
1, 30, 11, 3, R
1, 30, 11, 0, 10
1, 30, 13, 0, L
1, 30, 13, 3, 39
1, 25, 13, 3, R
1, 25, 13, 0, 1
1, 25, 14, 0, L
1, 25, 14, 3, 45
1, 24, 14, 3, L
1, 24, 14, 2, 22
1, 24, 14, 2, L
1, 24, 14, 1, 22
1, 29, 14, 1, R
1, 29, 14, 2, 25
0, 29, 42, 2, L
0, 29, 42, 1, 37
0, 32, 42, 1, L
0, 32, 42, 0, 21
1, 32, 1, 0, R
1, 32, 1, 1, 5
1, 37, 1, 1, R
1, 37, 1, 2, 1
1, 37, 1, 2, R
1, 37, 1, 3, 9
1, 28, 1, 3, L
1, 28, 1, 2, 34
0, 28, 37, 2, L
0, 28, 37, 1, 50
0, 41, 37, 1, L
0, 41, 37, 0, 21
0, 41, 43, 0, L
0, 41, 43, 3, 17
0, 24, 43, 3, L
0, 24, 43, 2, 14
0, 24, 29, 2, L
0, 24, 29, 1, 2
0, 26, 29, 1, L
0, 26, 29, 0, 11
0, 26, 34, 0, R
0, 26, 34, 1, 33
0, 26, 34, 1, L
0, 26, 34, 0, 16
